season,round,driver_ref,constructor_ref,finishing_position,grid_position,status,points,fastest_lap_time,fastest_lap_number
2021,21,perez,red_bull,17,5,Collision,0.0,1:34.138,9.0
2021,21,mazepin,haas,18,20,Collision,0.0,1:37.043,7.0
2021,21,russell,williams,19,14,Collision,0.0,1:36.130,7.0
2021,21,mick_schumacher,haas,20,19,Accident,0.0,1:36.043,8.0
2021,22,max_verstappen,red_bull,1,1,Finished,26.0,1:26.103,39.0
2021,22,hamilton,mercedes,2,2,Finished,18.0,1:26.615,43.0
2021,22,sainz,ferrari,3,5,Finished,15.0,1:27.618,51.0
2021,22,tsunoda,alphatauri,4,8,Finished,12.0,1:27.496,50.0
2021,22,gasly,alphatauri,5,12,Finished,10.0,1:27.342,49.0
2021,22,bottas,mercedes,6,6,Finished,8.0,1:26.862,51.0
2021,22,norris,mclaren,7,3,Finished,6.0,1:26.762,58.0
2021,22,alonso,alpine,8,11,Finished,4.0,1:27.607,58.0
2021,22,ocon,alpine,9,9,Finished,2.0,1:28.249,58.0
2021,22,leclerc,ferrari,10,7,Finished,1.0,1:28.433,40.0
2021,22,vettel,aston_martin,11,15,Finished,0.0,1:28.303,58.0
2021,22,ricciardo,mclaren,12,10,+1 Lap,0.0,1:28.723,48.0
2021,22,stroll,aston_martin,13,13,+1 Lap,0.0,1:28.567,48.0
2021,22,mick_schumacher,haas,14,19,+1 Lap,0.0,1:29.457,42.0
2021,22,perez,red_bull,15,4,Engine,0.0,1:26.419,51.0
2021,22,latifi,williams,16,16,Accident,0.0,1:29.293,30.0
2021,22,giovinazzi,alfa,17,14,Gearbox,0.0,1:29.442,33.0
2021,22,russell,williams,18,17,Gearbox,0.0,1:30.647,23.0
2021,22,raikkonen,alfa,19,18,Brakes,0.0,1:29.698,23.0
2021,22,mazepin,haas,20,20,Illness,0.0,,
2022,1,leclerc,ferrari,1,1,Finished,26.0,1:34.570,51.0
2022,1,sainz,ferrari,2,3,Finished,18.0,1:35.740,52.0
2022,1,hamilton,mercedes,3,5,Finished,15.0,1:36.228,53.0
2022,1,russell,mercedes,4,9,Finished,12.0,1:36.302,56.0
2022,1,kevin_magnussen,haas,5,7,Finished,10.0,1:36.623,53.0
2022,1,bottas,alfa,6,6,Finished,8.0,1:36.599,53.0
2022,1,ocon,alpine,7,11,Finished,6.0,1:37.110,53.0
2022,1,tsunoda,alphatauri,8,16,Finished,4.0,1:37.104,53.0
2022,1,alonso,alpine,9,8,Finished,2.0,1:36.733,44.0
2022,1,zhou,alfa,10,15,Finished,1.0,1:36.685,39.0
2022,1,mick_schumacher,haas,11,12,Finished,0.0,1:36.956,37.0
2022,1,stroll,aston_martin,12,19,Finished,0.0,1:37.146,49.0
2022,1,albon,williams,13,14,Finished,0.0,1:37.355,50.0
2022,1,ricciardo,mclaren,14,18,Finished,0.0,1:37.261,50.0
2022,1,norris,mclaren,15,13,Finished,0.0,1:36.988,51.0
2022,1,latifi,williams,16,20,Finished,0.0,1:38.251,51.0
2022,1,hulkenberg,aston_martin,17,17,Finished,0.0,1:38.201,49.0
2022,1,perez,red_bull,18,4,Fuel pressure,0.0,1:36.089,52.0
2022,1,max_verstappen,red_bull,19,2,Fuel pressure,0.0,1:35.440,51.0
2022,1,gasly,alphatauri,20,10,Power Unit,0.0,1:37.324,34.0
2022,2,max_verstappen,red_bull,1,4,Finished,25.0,1:31.772,50.0
2022,2,leclerc,ferrari,2,2,Finished,19.0,1:31.634,48.0
2022,2,sainz,ferrari,3,3,Finished,15.0,1:31.905,48.0
2022,2,perez,red_bull,4,1,Finished,12.0,1:32.042,46.0
2022,2,russell,mercedes,5,6,Finished,10.0,1:32.821,43.0
2022,2,ocon,alpine,6,5,Finished,8.0,1:33.103,46.0
2022,2,norris,mclaren,7,11,Finished,6.0,1:32.753,46.0
2022,2,gasly,alphatauri,8,9,Finished,4.0,1:33.468,42.0
2022,2,kevin_magnussen,haas,9,10,Finished,2.0,1:32.779,48.0
2022,2,hamilton,mercedes,10,15,Finished,1.0,1:32.997,47.0
2022,2,zhou,alfa,11,12,Finished,0.0,1:33.924,45.0
2022,2,hulkenberg,aston_martin,12,17,Finished,0.0,1:33.651,47.0
2022,2,stroll,aston_martin,13,13,+1 Lap,0.0,1:34.446,46.0
2022,2,albon,williams,14,16,Collision damage,0.0,1:34.368,46.0
2022,2,bottas,alfa,15,8,Cooling system,0.0,1:33.979,31.0
2022,2,alonso,alpine,16,7,Water pump,0.0,1:33.831,33.0
2022,2,ricciardo,mclaren,17,14,Gearbox,0.0,1:34.487,34.0
2022,2,latifi,williams,18,18,Accident,0.0,1:37.530,9.0
2022,2,tsunoda,alphatauri,19,19,Power Unit,0.0,,
2022,2,mick_schumacher,haas,20,0,Withdrew,0.0,,
2022,3,leclerc,ferrari,1,1,Finished,26.0,1:20.260,58.0
2022,3,perez,red_bull,2,3,Finished,18.0,1:21.094,58.0
2022,3,russell,mercedes,3,6,Finished,15.0,1:21.495,53.0
2022,3,hamilton,mercedes,4,5,Finished,12.0,1:21.886,51.0
2022,3,norris,mclaren,5,4,Finished,10.0,1:22.248,55.0
2022,3,ricciardo,mclaren,6,7,Finished,8.0,1:22.451,54.0
2022,3,ocon,alpine,7,8,Finished,6.0,1:22.469,58.0
2022,3,bottas,alfa,8,12,Finished,4.0,1:21.651,54.0
2022,3,gasly,alphatauri,9,11,Finished,2.0,1:22.731,52.0
2022,3,albon,williams,10,20,Finished,1.0,1:22.589,54.0
2022,3,zhou,alfa,11,14,Finished,0.0,1:22.541,55.0
2022,3,stroll,aston_martin,12,19,Finished,0.0,1:23.592,48.0
2022,3,mick_schumacher,haas,13,15,+1 Lap,0.0,1:23.006,55.0
2022,3,kevin_magnussen,haas,14,16,+1 Lap,0.0,1:23.071,44.0
2022,3,tsunoda,alphatauri,15,13,+1 Lap,0.0,1:23.342,56.0
2022,3,latifi,williams,16,18,+1 Lap,0.0,1:23.882,49.0
2022,3,alonso,alpine,17,10,+1 Lap,0.0,1:20.846,57.0
2022,3,max_verstappen,red_bull,18,2,Fuel leak,0.0,1:21.677,37.0
2022,3,vettel,aston_martin,19,17,Accident,0.0,1:25.189,17.0
2022,3,sainz,ferrari,20,9,Spun off,0.0,,
2022,4,max_verstappen,red_bull,1,1,Finished,26.0,1:18.446,55.0
2022,4,perez,red_bull,2,3,Finished,18.0,1:18.949,52.0
2022,4,norris,mclaren,3,5,Finished,15.0,1:20.903,61.0
2022,4,russell,mercedes,4,11,Finished,12.0,1:20.962,57.0
2022,4,bottas,alfa,5,7,Finished,10.0,1:20.758,43.0
2022,4,leclerc,ferrari,6,2,Finished,8.0,1:18.574,63.0
2022,4,tsunoda,alphatauri,7,12,Finished,6.0,1:20.544,61.0
2022,4,vettel,aston_martin,8,13,Finished,4.0,1:21.211,47.0
2022,4,kevin_magnussen,haas,9,8,Finished,2.0,1:21.238,61.0
2022,4,stroll,aston_martin,10,15,+1 Lap,1.0,1:21.750,46.0
2022,4,albon,williams,11,18,+1 Lap,0.0,1:21.757,61.0
2022,4,gasly,alphatauri,12,17,+1 Lap,0.0,1:21.713,34.0
2022,4,hamilton,mercedes,13,14,+1 Lap,0.0,1:21.419,50.0
2022,4,ocon,alpine,14,16,+1 Lap,0.0,1:21.887,37.0
2022,4,zhou,alfa,15,0,+1 Lap,0.0,1:21.286,61.0
2022,4,latifi,williams,16,19,+1 Lap,0.0,1:21.338,62.0
2022,4,mick_schumacher,haas,17,10,+1 Lap,0.0,1:18.999,55.0
2022,4,ricciardo,mclaren,18,6,+1 Lap,0.0,1:21.577,61.0
2022,4,alonso,alpine,19,9,Collision damage,0.0,1:39.685,5.0
2022,4,sainz,ferrari,20,4,Collision,0.0,,
2022,5,max_verstappen,red_bull,1,3,Finished,26.0,1:31.361,54.0
2022,5,leclerc,ferrari,2,1,Finished,18.0,1:31.488,53.0
2022,5,sainz,ferrari,3,2,Finished,15.0,1:31.790,56.0
2022,5,perez,red_bull,4,4,Finished,12.0,1:31.819,54.0
2022,5,russell,mercedes,5,12,Finished,10.0,1:32.195,56.0
2022,5,hamilton,mercedes,6,6,Finished,8.0,1:32.941,55.0
2022,5,bottas,alfa,7,5,Finished,6.0,1:33.184,56.0
2022,5,ocon,alpine,8,20,Finished,4.0,1:33.163,56.0
2022,5,albon,williams,9,18,Finished,2.0,1:33.447,57.0
2022,5,stroll,aston_martin,10,0,Finished,1.0,1:33.312,52.0
2022,5,alonso,alpine,11,11,Finished,0.0,1:33.331,53.0
2022,5,tsunoda,alphatauri,12,9,Finished,0.0,1:33.035,55.0
2022,5,ricciardo,mclaren,13,14,Finished,0.0,1:33.265,56.0
2022,5,latifi,williams,14,19,Finished,0.0,1:34.169,53.0
2022,5,mick_schumacher,haas,15,15,Finished,0.0,1:32.528,57.0
2022,5,kevin_magnussen,haas,16,16,Front wing,0.0,1:33.511,52.0
2022,5,vettel,aston_martin,17,0,Collision,0.0,1:33.479,50.0
2022,5,gasly,alphatauri,18,7,Suspension,0.0,1:34.487,38.0
2022,5,norris,mclaren,19,8,Collision,0.0,1:33.411,37.0
2022,5,zhou,alfa,20,17,Water leak,0.0,1:35.731,4.0
2022,6,max_verstappen,red_bull,1,2,Finished,25.0,1:25.456,46.0
2022,6,perez,red_bull,2,5,Finished,19.0,1:24.108,55.0
2022,6,russell,mercedes,3,4,Finished,15.0,1:24.636,53.0
2022,6,sainz,ferrari,4,3,Finished,12.0,1:25.985,49.0
2022,6,hamilton,mercedes,5,6,Finished,10.0,1:24.253,51.0
2022,6,bottas,alfa,6,7,Finished,8.0,1:26.395,36.0
2022,6,ocon,alpine,7,12,Finished,6.0,1:25.935,54.0
2022,6,norris,mclaren,8,11,Finished,4.0,1:25.619,53.0
2022,6,alonso,alpine,9,20,+1 Lap,2.0,1:26.599,56.0
2022,6,tsunoda,alphatauri,10,13,+1 Lap,1.0,1:26.828,59.0
2022,6,vettel,aston_martin,11,16,+1 Lap,0.0,1:27.629,59.0
2022,6,ricciardo,mclaren,12,9,+1 Lap,0.0,1:27.285,54.0
2022,6,gasly,alphatauri,13,14,+1 Lap,0.0,1:26.987,51.0
2022,6,mick_schumacher,haas,14,10,+1 Lap,0.0,1:27.447,32.0
2022,6,stroll,aston_martin,15,17,+1 Lap,0.0,1:26.876,54.0
2022,6,latifi,williams,16,19,+2 Laps,0.0,1:27.246,52.0
2022,6,kevin_magnussen,haas,17,8,+2 Laps,0.0,1:27.537,3.0
2022,6,albon,williams,18,18,+2 Laps,0.0,1:28.281,56.0
2022,6,zhou,alfa,19,15,Power loss,0.0,1:28.415,12.0
2022,6,leclerc,ferrari,20,1,Turbo,0.0,1:27.030,25.0
2022,7,perez,red_bull,1,3,Finished,25.0,1:16.028,46.0
2022,7,sainz,ferrari,2,2,Finished,18.0,1:16.421,47.0
2022,7,max_verstappen,red_bull,3,4,Finished,15.0,1:16.052,47.0
2022,7,leclerc,ferrari,4,1,Finished,12.0,1:16.249,46.0
2022,7,russell,mercedes,5,6,Finished,10.0,1:16.830,42.0
2022,7,norris,mclaren,6,5,Finished,9.0,1:14.693,55.0
2022,7,alonso,alpine,7,7,Finished,6.0,1:15.882,50.0
2022,7,hamilton,mercedes,8,8,Finished,4.0,1:17.203,51.0
2022,7,bottas,alfa,9,12,Finished,2.0,1:17.600,57.0
2022,7,vettel,aston_martin,10,9,Finished,1.0,1:17.558,54.0
2022,7,gasly,alphatauri,11,17,Finished,0.0,1:17.344,61.0
2022,7,ocon,alpine,12,10,Finished,0.0,1:17.571,50.0
2022,7,ricciardo,mclaren,13,14,Finished,0.0,1:17.532,59.0
2022,7,stroll,aston_martin,14,18,Finished,0.0,1:17.672,56.0
2022,7,latifi,williams,15,19,+1 Lap,0.0,1:18.579,43.0
2022,7,zhou,alfa,16,20,+1 Lap,0.0,1:18.200,52.0
2022,7,tsunoda,alphatauri,17,11,+1 Lap,0.0,1:15.334,61.0
2022,7,albon,williams,18,16,Mechanical,0.0,1:18.023,40.0
2022,7,mick_schumacher,haas,19,15,Accident,0.0,1:24.778,24.0
2022,7,kevin_magnussen,haas,20,13,Water pressure,0.0,1:33.754,18.0
2022,8,max_verstappen,red_bull,1,3,Finished,25.0,1:46.050,50.0
2022,8,perez,red_bull,2,2,Finished,19.0,1:46.046,36.0
2022,8,russell,mercedes,3,5,Finished,15.0,1:47.177,42.0
2022,8,hamilton,mercedes,4,7,Finished,12.0,1:47.044,39.0
2022,8,gasly,alphatauri,5,6,Finished,10.0,1:48.519,39.0
2022,8,vettel,aston_martin,6,9,Finished,8.0,1:48.206,41.0
2022,8,alonso,alpine,7,10,Finished,6.0,1:47.989,49.0
2022,8,ricciardo,mclaren,8,12,Finished,4.0,1:48.276,44.0
2022,8,norris,mclaren,9,11,Finished,2.0,1:47.997,37.0
2022,8,ocon,alpine,10,13,Finished,1.0,1:48.297,36.0
2022,8,bottas,alfa,11,15,+1 Lap,0.0,1:48.179,42.0
2022,8,albon,williams,12,17,+1 Lap,0.0,1:47.966,48.0
2022,8,tsunoda,alphatauri,13,8,+1 Lap,0.0,1:47.523,42.0
2022,8,mick_schumacher,haas,14,20,+1 Lap,0.0,1:48.410,40.0
2022,8,latifi,williams,15,18,+1 Lap,0.0,1:49.583,37.0
2022,8,stroll,aston_martin,16,19,Vibrations,0.0,1:48.038,38.0
2022,8,kevin_magnussen,haas,17,16,Power Unit,0.0,1:48.789,12.0
2022,8,zhou,alfa,18,14,Hydraulics,0.0,1:48.723,12.0
2022,8,leclerc,ferrari,19,1,Power Unit,0.0,1:47.531,13.0
2022,8,sainz,ferrari,20,4,Hydraulics,0.0,1:48.978,3.0
2022,9,max_verstappen,red_bull,1,1,Finished,25.0,1:15.839,64.0
2022,9,sainz,ferrari,2,3,Finished,19.0,1:15.749,63.0
2022,9,hamilton,mercedes,3,4,Finished,15.0,1:16.167,69.0
2022,9,russell,mercedes,4,8,Finished,12.0,1:16.418,63.0
2022,9,leclerc,ferrari,5,19,Finished,10.0,1:15.901,62.0
2022,9,ocon,alpine,6,7,Finished,8.0,1:17.110,62.0
2022,9,bottas,alfa,7,11,Finished,6.0,1:17.010,64.0
2022,9,zhou,alfa,8,10,Finished,4.0,1:16.927,60.0
2022,9,alonso,alpine,9,2,Finished,2.0,1:16.578,63.0
2022,9,stroll,aston_martin,10,17,Finished,1.0,1:17.421,64.0
2022,9,ricciardo,mclaren,11,9,Finished,0.0,1:17.932,59.0
2022,9,vettel,aston_martin,12,16,Finished,0.0,1:17.956,63.0
2022,9,albon,williams,13,12,Finished,0.0,1:17.951,59.0
2022,9,gasly,alphatauri,14,15,Finished,0.0,1:17.810,60.0
2022,9,norris,mclaren,15,14,Finished,0.0,1:17.495,63.0
2022,9,latifi,williams,16,18,Finished,0.0,1:18.540,61.0
2022,9,kevin_magnussen,haas,17,5,Finished,0.0,1:18.046,11.0
2022,9,tsunoda,alphatauri,18,20,Accident,0.0,1:18.309,15.0
2022,9,mick_schumacher,haas,19,6,Engine,0.0,1:18.967,13.0
2022,9,perez,red_bull,20,13,Gearbox,0.0,1:18.844,7.0
2022,10,sainz,ferrari,1,1,Finished,25.0,1:30.813,44.0
2022,10,perez,red_bull,2,4,Finished,18.0,1:30.937,47.0
2022,10,hamilton,mercedes,3,5,Finished,16.0,1:30.510,52.0
2022,10,leclerc,ferrari,4,3,Finished,12.0,1:31.282,52.0
2022,10,alonso,alpine,5,7,Finished,10.0,1:31.609,47.0
2022,10,norris,mclaren,6,6,Finished,8.0,1:31.645,47.0
2022,10,max_verstappen,red_bull,7,2,Finished,6.0,1:32.354,44.0
2022,10,mick_schumacher,haas,8,19,Finished,4.0,1:32.109,48.0
2022,10,vettel,aston_martin,9,18,Finished,2.0,1:32.471,52.0
2022,10,kevin_magnussen,haas,10,17,Finished,1.0,1:32.661,52.0
2022,10,stroll,aston_martin,11,20,Finished,0.0,1:32.379,52.0
2022,10,latifi,williams,12,10,Finished,0.0,1:33.286,48.0
2022,10,ricciardo,mclaren,13,14,Finished,0.0,1:32.644,34.0
2022,10,tsunoda,alphatauri,14,13,Finished,0.0,1:33.832,51.0
2022,10,ocon,alpine,15,15,Fuel pump,0.0,1:33.537,37.0
2022,10,gasly,alphatauri,16,11,Collision damage,0.0,1:34.614,18.0
2022,10,bottas,alfa,17,12,Gearbox,0.0,1:35.103,19.0
2022,10,russell,mercedes,18,8,Collision,0.0,,
2022,10,zhou,alfa,19,9,Collision,0.0,,
2022,10,albon,williams,20,16,Collision,0.0,,
2022,11,leclerc,ferrari,1,2,Finished,25.0,1:07.583,62.0
2022,11,max_verstappen,red_bull,2,1,Finished,19.0,1:07.275,62.0
2022,11,hamilton,mercedes,3,8,Finished,15.0,1,63.0
2022,11,russell,mercedes,4,4,Finished,12.0,1:09.075,61.0
2022,11,ocon,alpine,5,6,Finished,10.0,1:09.559,62.0
2022,11,mick_schumacher,haas,6,9,+1 Lap,8.0,1:09.625,50.0
2022,11,norris,mclaren,7,10,+1 Lap,6.0,1:09.304,62.0
2022,11,kevin_magnussen,haas,8,7,+1 Lap,4.0,1:09.938,61.0
2022,11,ricciardo,mclaren,9,11,+1 Lap,2.0,1:09.924,61.0
2022,11,alonso,alpine,10,19,+1 Lap,1.0,1:08.558,62.0
2022,11,bottas,alfa,11,0,+1 Lap,0.0,1:09.266,61.0
2022,11,albon,williams,12,15,+1 Lap,0.0,1:09.669,60.0
2022,11,stroll,aston_martin,13,12,+1 Lap,0.0,1:10.048,64.0
2022,11,zhou,alfa,14,13,+1 Lap,0.0,1:09.380,50.0
2022,11,gasly,alphatauri,15,14,+1 Lap,0.0,1:10.104,61.0
2022,11,tsunoda,alphatauri,16,16,+1 Lap,0.0,1:10.023,62.0
2022,11,vettel,aston_martin,17,18,+1 Lap,0.0,1:10.001,62.0
2022,11,sainz,ferrari,18,3,Power Unit,0.0,1:08.649,55.0
2022,11,latifi,williams,19,17,Undertray,0.0,1:10.890,14.0
2022,11,perez,red_bull,20,5,Collision damage,0.0,1:11.843,5.0
2022,12,max_verstappen,red_bull,1,2,Finished,25.0,1:37.491,30.0
2022,12,hamilton,mercedes,2,4,Finished,18.0,1:37.668,30.0
2022,12,russell,mercedes,3,6,Finished,15.0,1:37.548,51.0
2022,12,perez,red_bull,4,3,Finished,12.0,1:37.780,45.0
2022,12,sainz,ferrari,5,19,Finished,11.0,1:35.781,51.0
2022,12,alonso,alpine,6,7,Finished,8.0,1:38.160,53.0
2022,12,norris,mclaren,7,5,Finished,6.0,1:39.037,43.0
2022,12,ocon,alpine,8,10,Finished,4.0,1:38.684,53.0
2022,12,ricciardo,mclaren,9,9,Finished,2.0,1:39.133,27.0
2022,12,stroll,aston_martin,10,15,Finished,1.0,1:39.185,52.0
2022,12,vettel,aston_martin,11,12,Finished,0.0,1:39.044,43.0
2022,12,gasly,alphatauri,12,14,Finished,0.0,1:38.786,53.0
2022,12,albon,williams,13,13,Finished,0.0,1:39.199,53.0
2022,12,bottas,alfa,14,11,Finished,0.0,1:37.963,52.0
2022,12,mick_schumacher,haas,15,17,Finished,0.0,1:39.068,48.0
2022,12,zhou,alfa,16,16,+6 Laps,0.0,1:39.368,25.0
2022,12,latifi,williams,17,18,Collision damage,0.0,1:39.650,40.0
2022,12,kevin_magnussen,haas,18,20,Collision damage,0.0,1:39.265,11.0
2022,12,leclerc,ferrari,19,1,Accident,0.0,1:38.088,4.0
2022,12,tsunoda,alphatauri,20,8,Undertray,0.0,1:40.216,4.0
2022,13,max_verstappen,red_bull,1,10,Finished,25.0,1:22.126,45.0
2022,13,hamilton,mercedes,2,7,Finished,19.0,1:21.386,57.0
2022,13,russell,mercedes,3,1,Finished,15.0,1:22.766,57.0
2022,13,sainz,ferrari,4,2,Finished,12.0,1,51.0
2022,13,perez,red_bull,5,11,Finished,10.0,1:21.940,44.0
2022,13,leclerc,ferrari,6,3,Finished,8.0,1:21.622,57.0
2022,13,norris,mclaren,7,4,Finished,6.0,1:23.043,47.0
2022,13,alonso,alpine,8,6,+1 Lap,4.0,1:23.979,47.0
2022,13,ocon,alpine,9,5,+1 Lap,2.0,1:24.149,60.0
2022,13,vettel,aston_martin,10,18,+1 Lap,1.0,1:22.824,51.0
2022,13,stroll,aston_martin,11,14,+1 Lap,0.0,1:22.437,51.0
2022,13,gasly,alphatauri,12,0,+1 Lap,0.0,1:23.199,58.0
2022,13,zhou,alfa,13,12,+1 Lap,0.0,1:22.029,58.0
2022,13,mick_schumacher,haas,14,15,+1 Lap,0.0,1:23.151,50.0
2022,13,ricciardo,mclaren,15,9,+1 Lap,0.0,1:23.654,63.0
2022,13,kevin_magnussen,haas,16,13,+1 Lap,0.0,1:23.511,37.0
2022,13,albon,williams,17,17,+1 Lap,0.0,1:23.047,43.0
2022,13,latifi,williams,18,19,+1 Lap,0.0,1:22.478,60.0
2022,13,tsunoda,alphatauri,19,16,+2 Laps,0.0,1:23.538,58.0
2022,13,bottas,alfa,20,8,Power Unit,0.0,1:24.002,60.0
2022,14,max_verstappen,red_bull,1,14,Finished,26.0,1:49.354,32.0
2022,14,perez,red_bull,2,2,Finished,18.0,1:50.764,29.0
2022,14,sainz,ferrari,3,1,Finished,15.0,1:51.977,32.0
2022,14,russell,mercedes,4,5,Finished,12.0,1:50.793,31.0
2022,14,alonso,alpine,5,3,Finished,10.0,1:52.868,35.0
2022,14,leclerc,ferrari,6,15,Finished,8.0,1:49.984,44.0
2022,14,ocon,alpine,7,16,Finished,6.0,1:51.717,36.0
2022,14,vettel,aston_martin,8,10,Finished,4.0,1:52.515,40.0
2022,14,gasly,alphatauri,9,0,Finished,2.0,1:53.002,24.0
2022,14,albon,williams,10,6,Finished,1.0,1:53.055,28.0
2022,14,stroll,aston_martin,11,9,Finished,0.0,1:52.880,29.0
2022,14,norris,mclaren,12,17,Finished,0.0,1:51.678,31.0
2022,14,tsunoda,alphatauri,13,0,Finished,0.0,1:52.436,32.0
2022,14,zhou,alfa,14,18,Finished,0.0,1:52.317,30.0
2022,14,ricciardo,mclaren,15,7,Finished,0.0,1:53.080,34.0
2022,14,kevin_magnussen,haas,16,12,+1 Lap,0.0,1:53.332,29.0
2022,14,mick_schumacher,haas,17,19,+1 Lap,0.0,1:52.646,35.0
2022,14,latifi,williams,18,11,+1 Lap,0.0,1:52.256,38.0
2022,14,bottas,alfa,19,13,Accident,0.0,,
2022,14,hamilton,mercedes,20,4,Collision damage,0.0,,
2022,15,max_verstappen,red_bull,1,1,Finished,26.0,1:13.652,62.0
2022,15,russell,mercedes,2,6,Finished,18.0,1:13.671,72.0
2022,15,leclerc,ferrari,3,2,Finished,15.0,1:14.413,62.0
2022,15,hamilton,mercedes,4,4,Finished,12.0,1:13.854,54.0
2022,15,perez,red_bull,5,5,Finished,10.0,1:14.404,63.0
2022,15,alonso,alpine,6,13,Finished,8.0,1:14.144,51.0
2022,15,norris,mclaren,7,7,Finished,6.0,1:14.706,63.0
2022,15,sainz,ferrari,8,3,Finished,4.0,1:14.643,63.0
2022,15,ocon,alpine,9,12,Finished,2.0,1:15.084,64.0
2022,15,stroll,aston_martin,10,10,Finished,1.0,1:15.043,65.0
2022,15,gasly,alphatauri,11,11,Finished,0.0,1:15.165,65.0
2022,15,albon,williams,12,15,Finished,0.0,1:15.534,65.0
2022,15,mick_schumacher,haas,13,8,Finished,0.0,1:15.233,51.0
2022,15,vettel,aston_martin,14,19,Finished,0.0,1:14.862,50.0
2022,15,kevin_magnussen,haas,15,18,Finished,0.0,1:15.369,53.0
2022,15,zhou,alfa,16,14,Finished,0.0,1:15.940,63.0
2022,15,ricciardo,mclaren,17,17,Finished,0.0,1:15.577,52.0
2022,15,latifi,williams,18,20,+1 Lap,0.0,1:16.066,62.0
2022,15,bottas,alfa,19,16,Engine,0.0,1:16.844,51.0
2022,15,tsunoda,alphatauri,20,9,Differential,0.0,1:17.138,16.0
2022,16,max_verstappen,red_bull,1,7,Finished,25.0,1:24.745,38.0
2022,16,leclerc,ferrari,2,1,Finished,18.0,1:24.336,38.0
2022,16,russell,mercedes,3,2,Finished,15.0,1:25.288,40.0
2022,16,sainz,ferrari,4,18,Finished,12.0,1:24.446,41.0
2022,16,hamilton,mercedes,5,19,Finished,10.0,1:24.434,43.0
2022,16,perez,red_bull,6,13,Finished,9.0,1:24.030,46.0
2022,16,norris,mclaren,7,3,Finished,6.0,1:24.718,43.0
2022,16,gasly,alphatauri,8,5,Finished,4.0,1:26.718,30.0
2022,16,de_vries,williams,9,8,Finished,2.0,1:26.624,41.0
2022,16,zhou,alfa,10,9,Finished,1.0,1:26.361,41.0
2022,16,ocon,alpine,11,14,Finished,0.0,1:26.593,37.0
2022,16,mick_schumacher,haas,12,17,Finished,0.0,1:25.298,43.0
2022,16,bottas,alfa,13,15,+1 Lap,0.0,1:25.706,45.0
2022,16,tsunoda,alphatauri,14,20,+1 Lap,0.0,1:26.857,43.0
2022,16,latifi,williams,15,10,+1 Lap,0.0,1:26.798,17.0
2022,16,kevin_magnussen,haas,16,16,+1 Lap,0.0,1:26.798,37.0
2022,16,ricciardo,mclaren,17,4,Oil leak,0.0,1:26.603,39.0
2022,16,stroll,aston_martin,18,12,Engine,0.0,1:27.467,34.0
2022,16,alonso,alpine,19,6,Water pressure,0.0,1:27.203,7.0
2022,16,vettel,aston_martin,20,11,Engine,0.0,1:27.501,4.0
2022,17,perez,red_bull,1,2,Finished,25.0,1:48.165,57.0
2022,17,leclerc,ferrari,2,1,Finished,18.0,1:48.753,54.0
2022,17,sainz,ferrari,3,4,Finished,15.0,1:48.414,59.0
2022,17,norris,mclaren,4,6,Finished,12.0,1:49.212,56.0
2022,17,ricciardo,mclaren,5,16,Finished,10.0,1:51.006,57.0
2022,17,stroll,aston_martin,6,11,Finished,8.0,1:50.283,58.0
2022,17,max_verstappen,red_bull,7,8,Finished,6.0,1:49.142,52.0
2022,17,vettel,aston_martin,8,13,Finished,4.0,1:50.669,58.0
2022,17,hamilton,mercedes,9,3,Finished,2.0,1:50.622,58.0
2022,17,gasly,alphatauri,10,7,Finished,1.0,1:50.569,56.0
2022,17,bottas,alfa,11,15,Finished,0.0,1:51.864,52.0
2022,17,kevin_magnussen,haas,12,9,Finished,0.0,1:52.067,59.0
2022,17,mick_schumacher,haas,13,12,+1 Lap,0.0,1:50.290,58.0
2022,17,russell,mercedes,14,0,+2 Laps,0.0,1:46.458,54.0
2022,17,tsunoda,alphatauri,15,10,Accident,0.0,1:58.716,32.0
2022,17,ocon,alpine,16,17,Engine,0.0,2:01.105,24.0
2022,17,albon,williams,17,18,Collision damage,0.0,2:02.121,24.0
2022,17,alonso,alpine,18,5,Engine,0.0,2:00.463,19.0
2022,17,latifi,williams,19,19,Collision damage,0.0,2:05.585,5.0
2022,17,zhou,alfa,20,14,Collision,0.0,2:05.556,5.0
2022,18,max_verstappen,red_bull,1,1,Finished,25.0,1:44.911,10.0
2022,18,perez,red_bull,2,4,Finished,18.0,1:46.120,11.0
2022,18,leclerc,ferrari,3,2,Finished,15.0,1:44.489,10.0
2022,18,ocon,alpine,4,5,Finished,12.0,1:46.559,11.0
2022,18,hamilton,mercedes,5,6,Finished,10.0,1:45.530,11.0
2022,18,vettel,aston_martin,6,9,Finished,8.0,1:46.964,13.0
2022,18,alonso,alpine,7,7,Finished,6.0,1:44.412,25.0
2022,18,russell,mercedes,8,8,Finished,4.0,1:47.004,21.0
2022,18,latifi,williams,9,20,Finished,2.0,1:48.371,12.0
2022,18,norris,mclaren,10,10,Finished,1.0,1:48.175,8.0
2022,18,ricciardo,mclaren,11,11,Finished,0.0,1:47.843,11.0
2022,18,stroll,aston_martin,12,19,Finished,0.0,1:45.205,21.0
2022,18,tsunoda,alphatauri,13,13,Finished,0.0,1:45.893,22.0
2022,18,kevin_magnussen,haas,14,18,Finished,0.0,1:48.072,10.0
